headline,url,datePublished
Део опозиције одговорио на позив студената у блокади на бојкот Скупштине,https://www.rts.rs/vesti/politika/5740525/deo-opozicije-odgovorio-na-poziv-studenata-u-blokadi-na-bojkot-skupstine.html,"понедељак, 30. јун 2025, 20:06 -> 20:42"
Ђурић и Сијарто: Србија и Мађарска на правој страни историје,https://www.rts.rs/vesti/politika/5740497/djuric-i-sijarto-srbija-i-madjarska-na-pravoj-strani-istorije.html,"понедељак, 30. јун 2025, 17:58 -> 19:43"
"Повремене блокаде саобраћаја у Београду, окупљања и широм Србије",https://www.rts.rs/vesti/politika/5740485/povremene-blokade-saobracaja-u-beogradu-okupljanja-i-sirom-srbije.html,"понедељак, 30. јун 2025, 17:45 -> 00:47"
Европска комисија: Осуђујемо све акте насиља на протестима и помно пратимо дешавања у Србији,https://www.rts.rs/vesti/politika/5740366/evropska-komisija-osuda-nasilje-mrznja-blokade-saobracaj-srbija.html,"понедељак, 30. јун 2025, 14:54 -> 15:33"
"Помоћник директора полиције: Поступали смо професионално уз минималну силу, насиље нећемо дозволити",https://www.rts.rs/vesti/politika/5740164/policija-intervencija-blokade-saobracaj-beograd-cacak.html,"понедељак, 30. јун 2025, 12:12 -> 13:58"
Вучић о блокадама саобраћајница: Држава је урадила свој посао и  има снаге да обезбеди ред и поредак,https://www.rts.rs/vesti/politika/5740110/vucic-o-blokadama-saobracajnica-drzava-je-uradila-svoj-posao-i-ima-snage-da-obezbedi-red-i-poredak.html,"понедељак, 30. јун 2025, 11:10 -> 12:50"
Лавров: Надамо се решењу протеста у Србији у складу са Уставом и законом,https://www.rts.rs/vesti/politika/5740112/lavrov-nadamo-se-resenju-protesta-u-srbiji-u-skladu-sa-ustavom-i-zakonom.html,"понедељак, 30. јун 2025, 10:50 -> 14:14"
"Одржана седница Одбора о РЕМ-у, опозиција није присуствовала",https://www.rts.rs/vesti/politika/5740093/odrzana-sednica-odbora-o-rem-u-opozicija-nije-prisustvovala.html,"понедељак, 30. јун 2025, 10:27 -> 14:20"
"Вулетић: Дијалогом се не може превазићи непоштовање закона, ако правила нема долази до хаоса",https://www.rts.rs/vesti/politika/5740043/vuletic-dijalogom-se-ne-moze-prevazici-nepostovanje-zakona-ako-pravila-nema-dolazi-do-haosa.html,"понедељак, 30. јун 2025, 09:15 -> 11:58"
"Вучић на самиту УН о финансирању развоја, присуствовао вечери код шпанског краљевског пара",https://www.rts.rs/vesti/politika/5740041/vucic-na-samitu-un-o-finansiranju-razvoja-prisustvovao-veceri-kod-spanskog-kraljevskog-para.html,"понедељак, 30. јун 2025, 08:04 -> 12:28"
"Саобраћај нормализован у Београду, повремене блокаде на више локација",https://www.rts.rs/vesti/politika/5740032/saobracaj-normalizovan-u-beogradu-povremene-blokade-na-vise-lokacija.html,"понедељак, 30. јун 2025, 06:55 -> 15:19"
МУП: Током ноћи уклоњене блокаде на путним правцима у Београду,https://www.rts.rs/vesti/politika/5740030/mup-tokom-noci-uklonjene-blokade-na-putnim-pravcima-u-beogradu.html,"понедељак, 30. јун 2025, 06:31 -> 06:35"
"Дачић: Мир се мора очувати, полиција прати ситуацију; Вучевић: Грађани не смеју бити таоци блокада",https://www.rts.rs/vesti/politika/5740028/dacic-mir-se-mora-ocuvati-policija-prati-situaciju-vucevic-gradjani-ne-smeju-biti-taoci-blokada.html,"недеља, 29. јун 2025, 23:51 -> 01:06"
Блокирана Газела - протести и блокаде на више локација по Београду и другим градовима Србије,https://www.rts.rs/vesti/politika/5739942/blokirana-gazela---protesti-i-blokade-na-vise-lokacija-po-beogradu-i-drugim-gradovima-srbije.html,"недеља, 29. јун 2025, 20:20 -> 01:11"
Вучић са Санчезом у Севиљи: Хвала Шпанији на подршци територијалном интегритету и суверенитету Србије,https://www.rts.rs/vesti/politika/5739891/aleksandar-vucic-sevilja-sancez.html,"недеља, 29. јун 2025, 17:52 -> 22:06"
"Вучић: Србија је победила, не може да буде побеђена насиљем",https://www.rts.rs/vesti/politika/5739753/vucic-srbija-je-pobedila-ne-moze-da-bude-pobedjena-nasiljem.html,"недеља, 29. јун 2025, 11:05 -> 13:46"
"Мацут осудио насиље и нападе на полицију, позива на дијалог",https://www.rts.rs/vesti/politika/5739713/macut-osudio-nasilje-i-napade-na-policiju-poziva-na-dijalog.html,"недеља, 29. јун 2025, 07:09 -> 17:48"
Канцеларија за КиМ: Срби на Газиместану привођени због застава Србије и патриотских песама,https://www.rts.rs/vesti/politika/5739598/kancelarija-za-kim-srbi-na-gazimestanu-privodjeni-zbog-zastava-srbije-i-patriotskih-pesama.html,"субота, 28. јун 2025, 16:26 -> 16:34"
Стефан Вељковић приведен на Газиместану због мајице ,https://www.rts.rs/vesti/politika/5739523/stefan-veljkovic-arseniejvic-gazimestan.html,"субота, 28. јун 2025, 11:46 -> 12:32"
"Вучић: Очекује се вечерас насиље, неће бити добар резултат за блокадере - одбранићемо државу",https://www.rts.rs/vesti/politika/5739510/vucic-ocekuje-se-veceras-nasilje-nece-biti-dobar-rezultat-za-blokadere---odbranicemo-drzavu.html,"субота, 28. јун 2025, 11:26 -> 13:18"
Привођење у Грачаници због мајице у бојама заставе Србије и поруке о уједињењу,https://www.rts.rs/vesti/politika/5739493/gracanica-privodjenje-.html,"субота, 28. јун 2025, 10:42 -> 10:54"
"Инциденти у центру Београда после скупова на Славији и код Скупштине, део грађана са протеста покушао да пробије полицијску блокаду",https://www.rts.rs/vesti/politika/5739465/incidenti-u-centru-beograda-posle-skupova-na-slaviji-i-kod-skupstine-deo-gradjana-sa-protesta-pokusao-da-probije-policijsku-blokadu.html,"субота, 28. јун 2025, 10:18 -> 06:50"
Ђурић: Србија један од кључних европских партнера земаља западне хемисфере,https://www.rts.rs/vesti/politika/5739470/marko-djuric-sad.html,"субота, 28. јун 2025, 08:21 -> 08:35"
Ђурић: Србија и САД чврсто опредељене за јачање односа на стратешком нивоу,https://www.rts.rs/vesti/politika/5739375/djuric-srbija-i-sad-cvrsto-opredeljene-za-jacanje-odnosa-na-strateskom-nivou.html,"петак, 27. јун 2025, 19:08 -> 19:54"
"Мали за РТС: Минимална зарада до 2027. биће 650 евра, Експо највећа развојна шанса Србије",https://www.rts.rs/vesti/politika/5739372/mali-za-rts-minimalna-zarada-do-2027-bice-650-evra-ekspo-najveca-razvojna-sansa-srbije.html,"петак, 27. јун 2025, 19:03 -> 21:01"
"Вучић у Крушевцу: Очински позивам све који би да руше српску државу, да то не чине",https://www.rts.rs/vesti/politika/5739369/vucic-lazarica-vidovdan.html,"петак, 27. јун 2025, 19:01 -> 08:11"
Мацут за ТАС: Београд се неће придружити санкцијама против Русије,https://www.rts.rs/vesti/politika/5739232/masut-srbija-rusija.html,"петак, 27. јун 2025, 15:22 -> 15:35"
Још једна оптужница за наводни ратни злочин на КиМ; Српска листа: Неосновано хапшење тешко болесног човека ,https://www.rts.rs/vesti/politika/5739106/jos-jedna-optuznica-za-navodni-ratni-zlocin-na-kim-srpska-lista-neosnovano-hapsenje-tesko-bolesnog-coveka-.html,"петак, 27. јун 2025, 14:08 -> 14:22"
Курти позвао странке на договор након одлуке о обавези конституисања новог сазива парламента ,https://www.rts.rs/vesti/politika/5739076/kurti-pozvao-stranke-na-dogovor-nakon-odluke-o-obavezi-konstituisanja-novog-saziva-parlamenta-.html,"петак, 27. јун 2025, 13:36 -> 13:43"
Видовдан под притиском – Србима на Косову ускраћују симболе и право на повратак,https://www.rts.rs/vesti/politika/5738902/vidovdan-pod-pritiskom--srbima-na-kosovu-uskracuju-simbole-i-pravo-na-povratak.html,"петак, 27. јун 2025, 13:00 -> 15:05"
"Дачић: Уздржаност је одраз наше снаге, а не немоћи, апелујем на све да окупљање протекне мирно",https://www.rts.rs/vesti/politika/5738947/dacic-uzdrzanost-je-odraz-nase-snage-a-ne-nemoci-apelujem-na-sve-da-okupljanje-protekne-mirno.html,"петак, 27. јун 2025, 12:32 -> 20:02"
"Усвојен ребаланс буџета Скупштине Београда, видовдански протест у фокусу расправе одборника",https://www.rts.rs/vesti/politika/5738980/skupstina-beograd-rebalans-budzet-protest-vidovdan.html,"петак, 27. јун 2025, 12:08 -> 19:13"
Како Србија користи међународне скупове за јачање позиције око Косова и Метохије,https://www.rts.rs/vesti/politika/5738892/kako-srbija-koristi-medjunarodne-skupove-za-jacanje-pozicije-oko-kosova-i-metohije.html,"петак, 27. јун 2025, 08:44 -> 18:51"
Још месец дана за конститусање парламента у Приштини,https://www.rts.rs/vesti/politika/5738652/jos-mesec-dana-za-konstitusanje-parlamenta-u-pristini.html,"четвртак, 26. јун 2025, 19:59 -> 20:10"
Ђурић са шефом дипломатије Свете Луције о интензивирању сарадње,https://www.rts.rs/vesti/politika/5738629/marko-djuric-srbija-sveta-lucija.html,"четвртак, 26. јун 2025, 19:43 -> 19:50"
Динуловић: ГИК одбио све приговоре опозиције у Зајечару,https://www.rts.rs/vesti/politika/5738591/izbori-u-zajecaru.html,"четвртак, 26. јун 2025, 18:04 -> 18:14"
"Вучић: Одлучили смо се за тежи пут, да градимо успешну и снажну Србију",https://www.rts.rs/vesti/politika/5738581/aleksandar-vucic.html,"четвртак, 26. јун 2025, 17:30 -> 17:39"
"Самит лидера ЕУ и о Западном Балкану – подршка проширењу, али уз конкретне реформе",https://www.rts.rs/vesti/politika/5738580/samit-lidera-eu-zapadni-balkan-clanstvo-reforme.html,"четвртак, 26. јун 2025, 17:24 -> 18:03"
Дачић: МУП не прекида скупове,https://www.rts.rs/vesti/politika/5738460/dacic-mup-ne-prekida-skupove.html,"четвртак, 26. јун 2025, 14:38 -> 15:22"
Вучић: Држава ће интервенисати на Видовдан само ако буде принуђена,https://www.rts.rs/vesti/politika/5738388/aleksandar-vucic-intervencija-vidovdan-prinudjena-jun-protest-studenti-blokade.html,"четвртак, 26. јун 2025, 12:53 -> 19:53"
"Протест испред Палате правде, подршка ухапшеном студенту – завршена блокада раскрснице испред Владе Србије",https://www.rts.rs/vesti/politika/5738209/protest-ispred-palate-pravde-podrska-uhapsenom-studentu--zavrsena-blokada-raskrsnice-ispred-vlade-srbije.html,"четвртак, 26. јун 2025, 07:51 -> 19:36"
Ђурић на заседању Организације америчких држава: Сарадња потребнија више него икада,https://www.rts.rs/vesti/politika/5738204/antigva-barbuda-organizacija-americkih-drzava-marko-djuric.html,"четвртак, 26. јун 2025, 07:41 -> 09:42"
Још један српски полицајац протеран са територије КиМ,https://www.rts.rs/vesti/politika/5737605/jos-jedan-srpski-policajac-proteran-sa-teritorije-kim.html,"среда, 25. јун 2025, 13:01 -> 14:17"
Свeћља оптужио Арсенијевића да је наводно умешан у терористичке активности,https://www.rts.rs/vesti/politika/5737565/sveclja-arsenijevic-optuzbe-teroristicke-aktivnosti.html,"среда, 25. јун 2025, 12:12 -> 12:19"
Вучић са званичницима кинеског Ђијангсуа о јачању веза и сарадње,https://www.rts.rs/vesti/politika/5737550/vucic-sa-zvanicnicima-kineskog-djijangsua-o-jacanju-veza-i-saradnje.html,"среда, 25. јун 2025, 11:47 -> 12:03"
"Нови, 37. по реду, неуспели покушај конституисања новог сазива Скупштине у Приштини",https://www.rts.rs/vesti/politika/5737540/skupstina-izbori-kosovo-metohija.html,"среда, 25. јун 2025, 11:46 -> 11:59"
Мост на Ибру – тест издржљивости конструкције или Срба на северу КиМ,https://www.rts.rs/vesti/politika/5737390/most-ibar-test-izdrzivljosti-konstrukcija-srbi-kosovo-metohija.html,"среда, 25. јун 2025, 09:45 -> 09:55"
"Студенти у блокади упутили два захтева Влади Србије уочи протеста на Видовдан, блокаде у Немањиној и код Скупштине",https://www.rts.rs/vesti/politika/5737400/studenti-blokada-zahtevi-vlada-srbije-protesti.html,"среда, 25. јун 2025, 07:29 -> 12:10"
Потписан Меморандум о сарадњи у борби против организованог криминала између Србије и Египта,https://www.rts.rs/vesti/politika/5737175/potpisan-memorandum-o-saradnji-u-borbi-protiv-organizovanog-kriminala-izmedju-srbije-i-egipta.html,"уторак, 24. јун 2025, 19:17 -> 20:07"
Дачић у дводневној посети Египту ,https://www.rts.rs/vesti/politika/5736905/dacic-egipat.html,"уторак, 24. јун 2025, 14:29 -> 14:42"
Сведоци на суђењу Милораду Ђоковићу: Није био на КиМ када се догодио злочин за који га оптужују,https://www.rts.rs/vesti/politika/5736885/svedoci-na-sudjenju-miloradu-djokovicu-nije-bio-na-kim-kada-se-dogodio-zlocin-za-koji-ga-optuzuju.html,"уторак, 24. јун 2025, 14:11 -> 18:09"
Вучић: До краја месеца отворићемо ауто-пут до Пожеге; Србија и поред бројних притисака неће испоручивати оружје,https://www.rts.rs/vesti/politika/5736855/vucic-do-kraja-meseca-otvoricemo-auto-put-do-pozege-srbija-i-pored-brojnih-pritisaka-nece-isporucivati-oruzje.html,"уторак, 24. јун 2025, 13:24 -> 10:20"
Додељени уговори о раду најбољим дипломцима медицинских факултета и средњих медицинских школа,https://www.rts.rs/vesti/drustvo/5736818/dodeljeni-ugovori-o-radu-najboljim-diplomcima-medicinskih-fakulteta-i-srednjih-medicinskih-skola.html,"уторак, 24. јун 2025, 12:33 -> 18:47"
Ђедовић Хандановић: Влада Србије упутила захтев ОФАЦ за ново одлагање санкција НИС-у,https://www.rts.rs/vesti/ekonomija/5736813/djedovic-handanovic-vlada-srbije-uputila-zahtev-ofac-za-novo-odlaganje-sankcija-nis-u.html,"уторак, 24. јун 2025, 12:28 -> 18:48"
Састанак ректора седам државних универзитета у блокади са премијером Мацутом,https://www.rts.rs/vesti/politika/5736739/sastanak-rektora-sedam-drzavnih-univerziteta-u-blokadi-sa-premijerom-macutom.html,"уторак, 24. јун 2025, 10:47 -> 14:21"
"Шеснаести дан блокаде раскрснице код Владе Србије, протест код зграде МУП-а на Новом Београду ",https://www.rts.rs/vesti/politika/5736724/sesnaesti-dan-blokade-raskrsnice-kod-vlade-srbije-protest-kod-zgrade-mup-a-na-novom-beogradu-.html,"уторак, 24. јун 2025, 09:50 -> 22:58"
Министарство одбране: Обуставља се извоз наоружања и војне опреме произведених у Србији,https://www.rts.rs/vesti/politika/5736509/ministarstvo-odbrane-obustavlja-se-izvoz-naoruzanja-i-vojne-opreme-proizvedenih-u-srbiji.html,"понедељак, 23. јун 2025, 20:17 -> 22:27"
Мацут разговарао са председником Грчке о унапређењу сарадње,https://www.rts.rs/vesti/politika/5736504/macut-razgovarao-sa-predsednikom-grcke-o-unapredjenju-saradnje.html,"понедељак, 23. јун 2025, 19:54 -> 20:07"
Одложено јавно слушање са кандидатима за чланове Савета РЕМ-а,https://www.rts.rs/vesti/politika/5736456/odlozeno-javno-slusanje-sa-kandidatima-za-clanove-saveta-rem-a.html,"понедељак, 23. јун 2025, 17:57 -> 18:02"
"Брнабић: Усвајање закона допринеће унапређењу медијске сцене, пратити њихову примену",https://www.rts.rs/vesti/politika/5736455/brnabic-usvajanje-zakona-doprinece-unapredjenju-medijske-scene-pratiti-njihovu-primenu.html,"понедељак, 23. јун 2025, 17:36 -> 17:57"
Одбор за културу и информисање до даљег одложио разговоре са кандидатима за чланове Савета РЕМ-а,https://www.rts.rs/vesti/politika/5736388/odbor-za-kulturu-i-informisanje-do-daljeg-odlozio-razgovore-sa-kandidatima-za-clanove-saveta-rem-a.html,"понедељак, 23. јун 2025, 14:51 -> 14:57"
Објављена писана првостепена пресуда приштинског суда у случају убиства Оливера Ивановића,https://www.rts.rs/vesti/politika/5736304/objavljena-pisana-prvostepena-presuda-pristinskog-suda-u-slucaju-ubistva-olivera-ivanovica.html,"понедељак, 23. јун 2025, 12:43 -> 16:30"
"Вучић након састанка у Генералштабу: Приоритет је да грађани буду заштићени, безбедни и сигурни",https://www.rts.rs/vesti/politika/5736176/vucic-nakon-sastanka-u-generalstabu-prioritet-je-da-gradjani-budu-zasticeni-bezbedni-i-sigurni.html,"понедељак, 23. јун 2025, 08:46 -> 12:38"
"Италијански генерал о Рачку:  Шта сам, заиста, видео 15. јануара 1999.",https://www.rts.rs/vesti/politika/5734684/italijanski-general-o-racku-sta-sam-zaista-video-15-januara-1999.html,"понедељак, 23. јун 2025, 05:55 -> 15:18"
Претње српској породици у Грачаници због спомен-плоче,https://www.rts.rs/vesti/politika/5736052/pretnje-srpskoj-porodici-u-gracanici-zbog-spomen-ploce.html,"недеља, 22. јун 2025, 20:54 -> 13:53"
"Док дијалог стагнира, Приштина депортује Србе – Београд упозорава на етничко чишћење",https://www.rts.rs/vesti/politika/5735973/pristina-srbi-proterivanje.html,"недеља, 22. јун 2025, 20:05 -> 20:18"
"Протест подршке народу Палестине у Београду - стоп оружју за Израел, у Зрењанину протест ",https://www.rts.rs/vesti/politika/5736015/protest-podrske-narodu-palestine-u-beogradu---stop-oruzju-za-izrael-u-zrenjaninu-protest-izadji-i-izbori-se.html,"недеља, 22. јун 2025, 19:13 -> 21:45"
"Полиција пронашла оружје код Звечана, Свечља тврди да припада Арсенијевићу, он одговара да му је подметнуто",https://www.rts.rs/vesti/politika/5735988/policija-pronasla-oruzje-kod-zvecana-sveclja-tvrdi-da-pripada-arsenijevicu-on-odgovara-da-mu-je-podmetnuto.html,"недеља, 22. јун 2025, 17:57 -> 18:14"
За 1. јул заказани избори у Косјерићу - понављају се на бирачком месту бр. 25,https://www.rts.rs/vesti/politika/5735922/kosjeric-izbori-glasanje-ponovno.html,"недеља, 22. јун 2025, 14:07 -> 15:10"
"Вучевић: Нећемо сукобе за Видовдан, то би за нас била највећа клетва",https://www.rts.rs/vesti/politika/5735847/milos-vucevic-sns-srbija-studenti-protesti-blokade.html,"недеља, 22. јун 2025, 09:15 -> 10:59"
"Окупљени испред РИК-а у Београду траже изборе, скуп код Пионирског парка, протести и у више градова",https://www.rts.rs/vesti/politika/5735689/okupljeni-ispred-rik-a-u-beogradu-traze-izbore-skup-kod-pionirskog-parka-protesti-i-u-vise-gradova.html,"субота, 21. јун 2025, 19:04 -> 22:18"
"ПОКС: Владимир Јелић нови председник странке; Михаиловић: Избори илегални, ја сам председник",https://www.rts.rs/vesti/politika/5735638/poks-jelic-mihailovic.html,"субота, 21. јун 2025, 17:45 -> 18:46"
Наставља се бројање неуспеха конституисања новог сазива скупштине у Приштини,https://www.rts.rs/vesti/politika/5735566/pristina-skupstina-konstituisanje.html,"субота, 21. јун 2025, 12:32 -> 12:43"
Виши суд у Зајечару поништио решење ГИК-а којим се одбијају приговори опозиције    ,https://www.rts.rs/vesti/politika/5735536/visi-sud-zajecar-prigovori-gik-opozicija.html,"субота, 21. јун 2025, 10:35 -> 10:43"
"Вучић младима: Пријавите се за стамбене кредите и плаћајте за свој стан, а не туђу кирију ",https://www.rts.rs/vesti/politika/5735532/vucic-mladima-prijavite-se-za-stambene-kredite-i-placajte-za-svoj-stan-a-ne-tudju-kiriju-.html,"субота, 21. јун 2025, 09:59 -> 13:19"
Вучић: Додатни разговори о санкцијама НИС-у сутра или прекосутра; у септембру велика војна парада,https://www.rts.rs/vesti/politika/5735402/vucic-dodatni-razgovori-o-sankcijama-nis-u-sutra-ili-prekosutra-u-septembru-velika-vojna-parada.html,"петак, 20. јун 2025, 21:43 -> 22:24"
Одбор за културу и информисање у понедељак о мишљењима министарстава о РЕМ-у,https://www.rts.rs/vesti/politika/5735362/skupstina-srbije-izbor-clanove-rema.html,"петак, 20. јун 2025, 18:58 -> 19:05"
Никад мања разлика између оних који су за и против уласка Србије у Европску унију,https://www.rts.rs/vesti/politika/5735214/cesid-istrazivanje-javno-mnjenje-srbija-studenti-protesti-blokade-evropska-unija.html,"петак, 20. јун 2025, 15:51 -> 19:33"
"Делегација ЕУ: Србија добила 51,7 милиона евра у оквиру претфинансирања Плана раста",https://www.rts.rs/vesti/politika/5735193/plan-rasta-za-zapadni-balkan.html,"петак, 20. јун 2025, 14:16 -> 14:51"
Петковић: Потернице и позиви на саслушања Срба нови притисак Куртија и рукавица у лице међународној заједници,https://www.rts.rs/vesti/politika/5735072/petar-petkovic-srbi-sa-kim.html,"петак, 20. јун 2025, 11:57 -> 12:05"
Виши суд у Ужицу поништио изборе на једном бирачком месту у Косјерићу,https://www.rts.rs/vesti/politika/5734995/izbori-u-kosjericu-ponisteno-biracko-mesto-25.html,"петак, 20. јун 2025, 09:53 -> 14:46"
Конституисање новог сазива скупштине у Приштини ушло у трећи месец,https://www.rts.rs/vesti/politika/5734566/konstituisanje-novog-saziva-skupstine-u-pristini-uslo-u-treci-mesec.html,"четвртак, 19. јун 2025, 12:38 -> 12:43"
Министарство правде: Забрана уласка Србима на КиМ у сопствени дом чин етничког чишћења,https://www.rts.rs/vesti/politika/5734496/ministarstvo-pravde-zabrana-ulaska-srbima-na-kim-u-sopstveni-dom-cin-etnickog-ciscenja.html,"четвртак, 19. јун 2025, 10:29 -> 10:41"
Мацут са председником Сената Египта о јачању сарадње,https://www.rts.rs/vesti/politika/5734491/macut-sa-predsednikom-senata-egipta-o-jacanju-saradnje.html,"четвртак, 19. јун 2025, 10:20 -> 13:34"
"Мур: Трамп цени конкретне резултате, лидери на Балкану морају сами да решавају своје проблеме ",https://www.rts.rs/vesti/politika/5734456/mur-tramp-ceni-konkretne-rezultate-lideri-na-balkanu-moraju-sami-da-resavaju-svoje-probleme-.html,"четвртак, 19. јун 2025, 08:48 -> 21:15"
"Лепосавић, страх од новог протеривања",https://www.rts.rs/vesti/politika/5734230/leposavic-stanovi-kosovo.html,"четвртак, 19. јун 2025, 05:45 -> 05:45"
Бајатовић: Србија ће добити најбољу цену гаса у Европи,https://www.rts.rs/vesti/politika/5734294/cena-gasa-rusija-srbija-evoropa-sad-kina-gasprom-bajatovic.html,"среда, 18. јун 2025, 19:24 -> 19:47"
"Приштина, издата потерница против 11 Срба",https://www.rts.rs/vesti/politika/5734187/poternica-srbi-barikade-sud-pristina.html,"среда, 18. јун 2025, 16:28 -> 16:36"
Мацут са поглаваром Коптске цркве: Србија остаје чврсто посвећена неговању вековних пријатељских веза са Египтом,https://www.rts.rs/vesti/politika/5734182/macut-sa-poglavarom-koptske-crkve-srbija-ostaje-cvrsto-posvecena-negovanju-vekovnih-prijateljskih-veza-sa-egiptom.html,"среда, 18. јун 2025, 16:22 -> 16:58"
На Кончуљу ухапшен па протеран још један припадник МУП-а Србије; Канцеларија за КиМ: Међународна заједница остаје нема,https://www.rts.rs/vesti/politika/5734068/na-konculju-uhapsen-pa-proteran-jos-jedan-pripadnik-mup-a-srbije-kancelarija-za-kim-medjunarodna-zajednica-ostaje-nema.html,"среда, 18. јун 2025, 13:52 -> 18:42"
"Вучић: Веома значајан састанак у Абу Дабију, планирамо продубљивање војне и економске сарадње са УАЕ",https://www.rts.rs/vesti/politika/5734039/aleksandar-vucic-ujedinjeni-arapski-emirati-abu-dabi.html,"среда, 18. јун 2025, 13:15 -> 19:03"
Плате високошколским установама које су обновиле наставу – исплаћене зараде за фебруар и март,https://www.rts.rs/vesti/politika/5733998/ministarstvo-prosvete-vlada-srbija-plata.html,"среда, 18. јун 2025, 11:54 -> 12:28"
Десети дан протеста ,https://www.rts.rs/vesti/politika/5733946/protesti-vlada-srbija-pobunjeni-univerzitet-fakultet-raskrsnica-narodna-skupstina-studenti-blokade.html,"среда, 18. јун 2025, 11:08 -> 13:42"
Вучић се састао са шеиком Бин Заједом: Разговори о Експу и другим пројектима који ће унапредити Србију,https://www.rts.rs/vesti/politika/5733930/vucic-uae-abu-dabi-sastanak-seik.html,"среда, 18. јун 2025, 10:45 -> 10:50"
Потпредседник Српске листе: Срби са КиМ најугроженији народ Европе у 21. веку,https://www.rts.rs/vesti/politika/5733890/kosovo-metohija-elek-srpska-lista.html,"среда, 18. јун 2025, 09:20 -> 09:25"
Тужилаштво у Приштини одложило саслушање Златана Елека,https://www.rts.rs/vesti/politika/5733828/zlatan-elek-saslusanje-kim-srpska-lista-odlaganje.html,"уторак, 17. јун 2025, 21:21 -> 21:54"
Вучић започео посету УАЕ: Пријатељство и међусобно поштовање потврђује се изнова сваким сусретом,https://www.rts.rs/vesti/politika/5733786/vucic-zapoceo-posetu-uae-prijateljstvo-i-medjusobno-postovanje-potvrdjuje-se-iznova-svakim-susretom.html,"уторак, 17. јун 2025, 20:01 -> 21:02"
Амбасадор Србије Иван Трифуновић предао акредитиве председници Швајцарске ,https://www.rts.rs/vesti/politika/5733725/ambasador-srbije-ivan-trifunovic-predao-akreditive-predsednici-svajcarske-.html,"уторак, 17. јун 2025, 18:40 -> 18:53"
Упад општинских служби у Лепосавићу у зграду за расељена лица Републике Србије,https://www.rts.rs/vesti/politika/5733658/upad-leposavic-stanovi-raseljeni-kim-srbija-pristina.html,"уторак, 17. јун 2025, 16:21 -> 17:14"
Брнабић: На дневном реду избор Савета РЕМ и измене Закона о Јединственом бирачком списку,https://www.rts.rs/vesti/politika/5733661/brnabic-na-dnevnom-redu-izbor-saveta-rem-i-izmene-zakona-o-jedinstvenom-birackom-spisku.html,"уторак, 17. јун 2025, 16:14 -> 19:43"
Мацут са египатским премијером о афирмацији политике несврстаних и јачању сарадње,https://www.rts.rs/vesti/politika/5733642/macut-sa-egipatskim-premijerom-o-afirmaciji-politike-nesvrstanih-i-jacanju-saradnje.html,"уторак, 17. јун 2025, 15:46 -> 15:53"
Динуловић: Листа ,https://www.rts.rs/vesti/politika/5733622/zajecar-izbori-zalbe.html,"уторак, 17. јун 2025, 14:42 -> 14:51"
"Протест испред ОЈТ у Београду, део студената поднео кривичну пријаву против Вучића",https://www.rts.rs/vesti/politika/5733582/krivicna-prijava-predsednik-aleksandar-vucic-studenti-blokada-protesti.html,"уторак, 17. јун 2025, 13:35 -> 14:05"
Дачић: Сачували смо јавни ред и мир упркос бројним искушењима споља и изнутра,https://www.rts.rs/vesti/politika/5733534/ivica-dacic-mup-ministar-policija-podaci.html,"уторак, 17. јун 2025, 12:30 -> 14:41"
"Вучевић: Пуцање на просторије СНС-а није изоловано, на то позивано од почетка блокада",https://www.rts.rs/vesti/politika/5733525/vucevic-prostorije-sns-vrnjacka-banja.html,"уторак, 17. јун 2025, 12:25 -> 22:37"
Суд у Приштини осудио Живојина Нешића за наводни ратни злочин,https://www.rts.rs/vesti/politika/5733450/zivojin-nesic-navodni-ratni-zlocin-pristina.html,"уторак, 17. јун 2025, 11:17 -> 14:26"
"Аранђеловић: Борбу за РЕМ водити изнутра; Хубач: Овакав Савет незаконит, нису отклоњене неправилности",https://www.rts.rs/vesti/politika/5733381/savet-rem-izbor-povlacenje-zeljko-hubac-visnja-arandjelovic.html,"уторак, 17. јун 2025, 10:15 -> 11:40"
Елек ће се сутра одазвати позиву тужиоца у Приштини; Лончар: Бруталан политички прогон,https://www.rts.rs/vesti/politika/5733412/srpska-lista-zlatan-elek.html,"уторак, 17. јун 2025, 10:13 -> 12:09"
Део држављана Србије евакуисан из Израела; формиран кризни штаб ,https://www.rts.rs/vesti/politika/5733404/deo-drzavljana-srbije-evakuisan-iz-izraela-formiran-krizni-stab-.html,"уторак, 17. јун 2025, 09:15 -> 12:00"
"Скупштина Новог Сада усвојила ребаланс буџета, разишла се група грађана која је блокирала зграду",https://www.rts.rs/vesti/politika/5733403/novi-sad-blokada-skupstina-grada.html,"уторак, 17. јун 2025, 09:03 -> 18:17"
"Вучић за РТС: Пуцање на просторије СНС-а потез губитника, нећемо имати митинг на Видовдан у Београду, размишљамо о Новом Саду",https://www.rts.rs/vesti/politika/5733378/aleksandar-vucic-alimentacioni-fond-studenti-rektor.html,"уторак, 17. јун 2025, 08:00 -> 22:39"
Мацут: Србија није гласала за Декларацију на Самиту СЕЕЦП у Тирани,https://www.rts.rs/vesti/politika/5733305/macut-srbija-nije-glasala-za-deklaraciju-na-samitu-seecp-u-tirani.html,"понедељак, 16. јун 2025, 21:07 -> 21:21"
